year,quarter,flight_date,month,day_of_month,day_of_week,carrier_code,carrier_name,origin,origin_city,dest,dest_city,dep_time,dep_delay,dep_delay_15,arr_time,arr_delay,arr_delay_15,crs_elapsed_time,actual_elapsed_time,air_time,distance
2024,1,2024-01-13,1,13,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",0904,5,0,1024,-17,0,102,80,58,431
2024,1,2024-01-14,1,14,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",0837,-3,0,1014,-9,0,103,97,59,431
2024,1,2024-01-20,1,20,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1044,105,1,1210,89,1,102,86,62,431
2024,1,2024-01-21,1,21,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",0833,-7,0,1009,-14,0,103,96,69,431
2024,1,2024-01-27,1,27,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",0857,-2,0,1014,-27,0,102,77,57,431
2024,1,2024-01-28,1,28,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",0835,-5,0,0955,-28,0,103,80,58,431
2024,1,2024-01-01,1,1,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1109,234,1,1229,204,1,110,80,59,431
2024,1,2024-01-02,1,2,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",0712,-3,0,0851,-14,0,110,99,68,431
2024,1,2024-01-03,1,3,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",0708,-7,0,0900,-5,0,110,112,64,431
2024,1,2024-01-04,1,4,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",0711,-4,0,0846,-19,0,110,95,61,431
2024,1,2024-01-05,1,5,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",0710,-5,0,1006,61,1,110,176,61,431
2024,1,2024-01-06,1,6,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",0712,-3,0,0854,-11,0,110,102,62,431
2024,1,2024-01-08,1,8,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",2019,73,1,2151,52,1,113,92,61,427
2024,1,2024-01-10,1,10,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",2122,136,1,2324,145,1,113,122,63,427
2024,1,2024-01-11,1,11,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1924,18,1,2112,13,0,113,108,69,427
2024,1,2024-01-12,1,12,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1947,41,1,2120,21,1,113,93,61,427
2024,1,2024-01-13,1,13,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1948,42,1,2133,34,1,113,105,65,427
2024,1,2024-01-14,1,14,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1938,32,1,2112,13,0,113,94,59,427
2024,1,2024-01-15,1,15,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",2005,59,1,2154,55,1,113,109,61,427
2024,1,2024-01-17,1,17,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1913,7,0,2114,15,1,113,121,62,427
2024,1,2024-01-18,1,18,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1903,-3,0,2044,-15,0,113,101,69,427
2024,1,2024-01-19,1,19,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",2206,180,1,2349,170,1,113,103,64,427
2024,1,2024-01-20,1,20,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1902,-4,0,2034,-25,0,113,92,64,427
2024,1,2024-01-21,1,21,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1901,-5,0,2043,-16,0,113,102,75,427
2024,1,2024-01-22,1,22,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1857,-9,0,2052,-7,0,113,115,75,427
2024,1,2024-01-23,1,23,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1853,-13,0,2031,-28,0,113,98,65,427
2024,1,2024-01-24,1,24,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1927,21,1,2105,6,0,113,98,71,427
2024,1,2024-01-25,1,25,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1901,-5,0,2101,2,0,113,120,66,427
2024,1,2024-01-26,1,26,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1902,-4,0,2042,-17,0,113,100,64,427
2024,1,2024-01-27,1,27,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1952,46,1,2124,25,1,113,92,65,427
2024,1,2024-01-28,1,28,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1908,2,0,2041,-18,0,113,93,63,427
2024,1,2024-01-29,1,29,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1901,-5,0,2038,-21,0,113,97,69,427
2024,1,2024-01-30,1,30,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1949,43,1,2116,17,1,113,87,63,427
2024,1,2024-01-31,1,31,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1857,-9,0,2045,-14,0,113,108,82,427
2024,1,2024-01-08,1,8,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1721,-4,0,1854,-19,0,108,93,63,416
2024,1,2024-01-09,1,9,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1916,111,1,2041,88,1,108,85,64,416
2024,1,2024-01-10,1,10,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1721,-4,0,1934,21,1,108,133,67,416
2024,1,2024-01-11,1,11,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1743,18,1,1909,-4,0,108,86,63,416
2024,1,2024-01-12,1,12,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1727,2,0,1921,8,0,108,114,56,416
2024,1,2024-01-14,1,14,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1733,8,0,1930,17,1,108,117,70,416
2024,1,2024-01-15,1,15,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1757,32,1,1920,7,0,108,83,62,416
2024,1,2024-01-17,1,17,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1719,-6,0,1845,-28,0,108,86,65,416
2024,1,2024-01-18,1,18,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1732,7,0,1912,-1,0,108,100,62,416
2024,1,2024-01-19,1,19,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",2021,176,1,2148,155,1,108,87,58,416
2024,1,2024-01-21,1,21,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1722,-3,0,1849,-24,0,108,87,59,416
2024,1,2024-01-22,1,22,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1723,-2,0,1920,7,0,108,117,69,416
2024,1,2024-01-23,1,23,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1720,-5,0,1854,-19,0,108,94,61,416
2024,1,2024-01-24,1,24,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1927,122,1,2109,116,1,108,102,73,416
2024,1,2024-01-25,1,25,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1828,63,1,2028,75,1,108,120,72,416
2024,1,2024-01-26,1,26,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1944,139,1,2115,122,1,108,91,63,416
2024,1,2024-01-28,1,28,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1758,33,1,1955,42,1,108,117,64,416
2024,1,2024-01-29,1,29,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1718,-7,0,1922,9,0,108,124,72,416
2024,1,2024-01-30,1,30,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1720,-5,0,1908,-5,0,108,108,66,416
2024,1,2024-01-31,1,31,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",EWR,"Newark, NJ",1724,-1,0,1942,29,1,108,138,79,416
2024,1,2024-01-01,1,1,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",FLL,"Fort Lauderdale, FL",0815,0,0,1014,-15,0,134,119,97,680
2024,1,2024-01-02,1,2,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",FLL,"Fort Lauderdale, FL",0809,-6,0,1039,10,0,134,150,104,680
2024,1,2024-01-03,1,3,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",FLL,"Fort Lauderdale, FL",0840,25,1,1051,22,1,134,131,104,680
2024,1,2024-01-04,1,4,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",FLL,"Fort Lauderdale, FL",0829,14,0,1027,-2,0,134,118,99,680
2024,1,2024-01-05,1,5,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",FLL,"Fort Lauderdale, FL",0957,102,1,1213,104,1,134,136,108,680
2024,1,2024-01-06,1,6,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",FLL,"Fort Lauderdale, FL",0843,28,1,1051,22,1,134,128,109,680
2024,1,2024-01-07,1,7,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",FLL,"Fort Lauderdale, FL",0812,-3,0,1020,-9,0,134,128,110,680
2024,1,2024-01-08,1,8,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",0605,0,0,0744,-4,0,103,99,70,431
2024,1,2024-01-09,1,9,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",0555,-10,0,0729,-19,0,103,94,57,431
2024,1,2024-01-10,1,10,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",0555,-10,0,0740,-8,0,103,105,61,431
2024,1,2024-01-11,1,11,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",0607,2,0,0809,21,1,103,122,64,431
2024,1,2024-01-12,1,12,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",0616,11,0,0841,53,1,103,145,62,431
2024,1,2024-01-15,1,15,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",0556,-9,0,0724,-24,0,103,88,59,431
2024,1,2024-01-16,1,16,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",0601,-4,0,0734,-14,0,103,93,53,431
2024,1,2024-01-17,1,17,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",0647,42,1,0820,32,1,103,93,65,431
2024,1,2024-01-18,1,18,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",0601,-4,0,0724,-24,0,103,83,61,431
2024,1,2024-01-19,1,19,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",0603,-2,0,0725,-23,0,103,82,56,431
2024,1,2024-01-22,1,22,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",0600,-5,0,0811,23,1,103,131,68,431
2024,1,2024-01-23,1,23,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",0555,-10,0,0731,-17,0,103,96,64,431
2024,1,2024-01-24,1,24,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",0600,-5,0,0730,-18,0,103,90,63,431
2024,1,2024-01-25,1,25,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",0600,-5,0,0737,-11,0,103,97,69,431
2024,1,2024-01-26,1,26,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",0600,-5,0,0723,-25,0,103,83,57,431
2024,1,2024-01-29,1,29,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",0555,-10,0,0729,-19,0,103,94,65,431
2024,1,2024-01-30,1,30,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",0556,-9,0,0722,-26,0,103,86,62,431
2024,1,2024-01-31,1,31,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",0552,-13,0,0744,-4,0,103,112,62,431
2024,1,2024-01-08,1,8,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1925,-5,0,2054,-19,0,103,89,65,431
2024,1,2024-01-09,1,9,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",0940,850,1,1138,865,1,103,118,62,431
2024,1,2024-01-10,1,10,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1925,-5,0,2051,-22,0,103,86,62,431
2024,1,2024-01-11,1,11,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1923,-7,0,2056,-17,0,103,93,63,431
2024,1,2024-01-12,1,12,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1925,-5,0,2103,-10,0,103,98,62,431
2024,1,2024-01-14,1,14,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",2036,79,1,2230,90,1,103,114,79,431
2024,1,2024-01-17,1,17,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",2154,144,1,2328,135,1,103,94,69,431
2024,1,2024-01-18,1,18,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",2057,87,1,2248,95,1,103,111,74,431
2024,1,2024-01-21,1,21,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1927,-3,0,2124,11,0,103,117,96,431
2024,1,2024-01-22,1,22,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1924,-6,0,2108,-5,0,103,104,72,431
2024,1,2024-01-23,1,23,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1921,-9,0,2050,-23,0,103,89,61,431
2024,1,2024-01-24,1,24,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",2028,58,1,2215,62,1,103,107,64,431
2024,1,2024-01-25,1,25,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1933,3,0,2156,43,1,103,143,72,431
2024,1,2024-01-26,1,26,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1927,-3,0,2051,-22,0,103,84,61,431
2024,1,2024-01-28,1,28,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1933,3,0,2110,-3,0,103,97,75,431
2024,1,2024-01-29,1,29,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",2023,53,1,2152,39,1,103,89,70,431
2024,1,2024-01-30,1,30,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1925,-5,0,2047,-26,0,103,82,64,431
2024,1,2024-01-31,1,31,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1925,-5,0,2103,-10,0,103,98,74,431
2024,1,2024-01-08,1,8,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",0557,-3,0,0738,-14,0,112,101,70,427
2024,1,2024-01-09,1,9,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",0636,36,1,0839,47,1,112,123,60,427
2024,1,2024-01-10,1,10,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",0555,-5,0,0749,-3,0,112,114,62,427
2024,1,2024-01-11,1,11,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",0553,-7,0,0746,-6,0,112,113,65,427
2024,1,2024-01-12,1,12,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",0606,6,0,0810,18,1,112,124,65,427
2024,1,2024-01-13,1,13,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",0605,5,0,0741,-11,0,112,96,66,427
2024,1,2024-01-14,1,14,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",0555,-5,0,0803,11,0,112,128,58,427
2024,1,2024-01-15,1,15,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",0555,-5,0,0724,-28,0,112,89,63,427
2024,1,2024-01-16,1,16,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",0926,206,1,1135,223,1,112,129,58,427
2024,1,2024-01-17,1,17,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",0557,-3,0,0801,9,0,112,124,60,427
2024,1,2024-01-18,1,18,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",0622,22,1,0800,8,0,112,98,66,427
2024,1,2024-01-19,1,19,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",0555,-5,0,0733,-19,0,112,98,57,427
2024,1,2024-01-20,1,20,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",0600,0,0,0733,-19,0,112,93,64,427
2024,1,2024-01-21,1,21,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",0611,11,0,0751,-1,0,112,100,70,427
2024,1,2024-01-22,1,22,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",0555,-5,0,0757,5,0,112,122,72,427
2024,1,2024-01-23,1,23,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",0555,-5,0,0728,-24,0,112,93,67,427
2024,1,2024-01-24,1,24,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",0555,-5,0,0741,-11,0,112,106,62,427
2024,1,2024-01-25,1,25,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",0555,-5,0,0731,-21,0,112,96,69,427
2024,1,2024-01-26,1,26,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",0557,-3,0,0732,-20,0,112,95,62,427
2024,1,2024-01-27,1,27,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",0559,-1,0,0732,-20,0,112,93,62,427
2024,1,2024-01-28,1,28,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",0556,-4,0,0724,-28,0,112,88,59,427
2024,1,2024-01-29,1,29,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",0557,-3,0,0744,-8,0,112,107,75,427
2024,1,2024-01-30,1,30,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",0559,-1,0,0744,-8,0,112,105,68,427
2024,1,2024-01-31,1,31,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",0601,1,0,0749,-3,0,112,108,64,427
2024,1,2024-01-08,1,8,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1438,-4,0,1607,-22,0,107,89,65,427
2024,1,2024-01-09,1,9,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1540,58,1,1711,42,1,107,91,58,427
2024,1,2024-01-10,1,10,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1437,-5,0,1608,-21,0,107,91,62,427
2024,1,2024-01-11,1,11,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1440,-2,0,1620,-9,0,107,100,67,427
2024,1,2024-01-12,1,12,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1456,14,0,1622,-7,0,107,86,61,427
2024,1,2024-01-13,1,13,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1438,-1,0,1627,-1,0,109,109,57,427
2024,1,2024-01-14,1,14,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1437,-5,0,1613,-16,0,107,96,66,427
2024,1,2024-01-15,1,15,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1538,56,1,1709,40,1,107,91,67,427
2024,1,2024-01-16,1,16,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1940,298,1,2130,301,1,107,110,56,427
2024,1,2024-01-17,1,17,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1458,16,1,1705,36,1,107,127,69,427
2024,1,2024-01-18,1,18,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1452,10,0,1625,-4,0,107,93,67,427
2024,1,2024-01-19,1,19,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1513,31,1,1727,58,1,107,134,68,427
2024,1,2024-01-20,1,20,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1434,-8,0,1607,-22,0,107,93,66,427
2024,1,2024-01-21,1,21,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1447,5,0,1623,-6,0,107,96,68,427
2024,1,2024-01-22,1,22,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1506,24,1,1638,9,0,107,92,70,427
2024,1,2024-01-23,1,23,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1510,28,1,1642,13,0,107,92,65,427
2024,1,2024-01-24,1,24,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1503,21,1,1633,4,0,107,90,70,427
2024,1,2024-01-25,1,25,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1639,117,1,1806,97,1,107,87,60,427
2024,1,2024-01-26,1,26,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1453,11,0,1735,66,1,107,162,64,427
2024,1,2024-01-27,1,27,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1540,61,1,1703,35,1,109,83,59,427
2024,1,2024-01-28,1,28,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1451,9,0,1614,-15,0,107,83,56,427
2024,1,2024-01-29,1,29,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1438,-4,0,1614,-15,0,107,96,71,427
2024,1,2024-01-30,1,30,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1438,-4,0,1619,-10,0,107,101,62,427
2024,1,2024-01-31,1,31,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",JFK,"New York, NY",1525,43,1,1656,27,1,107,91,72,427
2024,1,2024-01-13,1,13,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",2021,171,1,2148,148,1,110,87,61,431
2024,1,2024-01-20,1,20,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1725,-5,0,1841,-39,0,110,76,58,431
2024,1,2024-01-27,1,27,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",1721,-9,0,1846,-34,0,110,85,62,431
2024,1,2024-01-02,1,2,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",AUS,"Austin, TX",0717,-2,0,0939,-6,0,206,202,182,1162
2024,1,2024-01-03,1,3,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",AUS,"Austin, TX",0717,-2,0,1024,39,1,206,247,191,1162
2024,1,2024-01-04,1,4,4,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",AUS,"Austin, TX",0719,0,0,0930,-15,0,206,191,167,1162
2024,1,2024-01-05,1,5,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",AUS,"Austin, TX",0727,8,0,1117,92,1,206,290,188,1162
2024,1,2024-01-06,1,6,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",AUS,"Austin, TX",0731,12,0,1011,26,1,206,220,197,1162
2024,1,2024-01-07,1,7,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",AUS,"Austin, TX",0714,-5,0,1013,28,1,206,239,213,1162
2024,1,2024-01-08,1,8,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",AUS,"Austin, TX",0738,28,1,1025,40,1,215,227,196,1162
2024,1,2024-01-09,1,9,2,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",AUS,"Austin, TX",0700,-10,0,0920,-25,0,215,200,179,1162
2024,1,2024-01-10,1,10,3,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",AUS,"Austin, TX",0703,-7,0,0935,-10,0,215,212,191,1162
2024,1,2024-01-12,1,12,5,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",AUS,"Austin, TX",0707,-3,0,0957,12,0,215,230,186,1162
2024,1,2024-01-13,1,13,6,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",AUS,"Austin, TX",0841,91,1,1127,102,1,215,226,205,1162
2024,1,2024-01-14,1,14,7,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",AUS,"Austin, TX",0704,-6,0,0948,3,0,215,224,186,1162
2024,1,2024-01-15,1,15,1,9E,Endeavor Air Inc.,RDU,"Raleigh/Durham, NC",AUS,"Austin, TX",0706,-4,0,0944,-1,0,215,218,192,1162
